{'num_neurons': 8, 'unit_c1': 3, 'unit_c2': 5, 'dr_f': 0.4141006253868248, 'learning_rate': 0.0009134924272615968, 'batch_size': 32, 'optimizer': 'Adam', 'activation': 'relu', 'data_augmentation': True, 'reg_l2': True, 'skip_connection': False, 'new_fc_1': 17, 'new_fc_2': 3, 'new_fc_3': 26, 'new_fc_4': 15, 'new_fc_5': 24, 'new_fc_6': 20, 'new_fc_7': 21, 'new_fc_8': 12, 'new_fc_9': 8, 'new_fc_10': 1}
{'num_neurons': 4, 'unit_c1': 1, 'unit_c2': 4, 'dr_f': 0.41832044896369014, 'learning_rate': 0.0009011088009687898, 'batch_size': 16, 'optimizer': 'SGD', 'activation': 'relu', 'data_augmentation': False, 'reg_l2': True, 'skip_connection': False, 'new_fc_1': 2, 'new_fc_2': 30, 'new_fc_3': 24, 'new_fc_4': 19, 'new_fc_5': 12, 'new_fc_6': 12, 'new_fc_7': 3, 'new_fc_8': 17, 'new_fc_9': 17, 'new_fc_10': 0}
{'num_neurons': 4, 'unit_c1': 1, 'unit_c2': 8, 'dr_f': 0.055331833318, 'learning_rate': 0.000118528224, 'batch_size': 64, 'optimizer': 'Adagrad', 'activation': 'selu', 'data_augmentation': True, 'reg_l2': False, 'skip_connection': True, 'new_fc_1': 19, 'new_fc_2': 7, 'new_fc_3': 11, 'new_fc_4': 15, 'new_fc_5': 30, 'new_fc_6': 0, 'new_fc_7': 15, 'new_fc_8': 16, 'new_fc_9': 6, 'new_fc_10': 12}
{'num_neurons': 4, 'unit_c1': 1, 'unit_c2': 1, 'dr_f': 0.05254086602080567, 'learning_rate': 0.0005987276381814089, 'batch_size': 32, 'optimizer': 'Adadelta', 'activation': 'swish', 'data_augmentation': False, 'reg_l2': False, 'skip_connection': True, 'new_fc_1': 0, 'new_fc_2': 18, 'new_fc_3': 9, 'new_fc_4': 18, 'new_fc_5': 26, 'new_fc_6': 18, 'new_fc_7': 14, 'new_fc_8': 8, 'new_fc_9': 22, 'new_fc_10': 21}
{'num_neurons': 32, 'unit_c1': 3, 'unit_c2': 7, 'dr_f': 0.08230115132522794, 'learning_rate': 0.00039522863678776257, 'batch_size': 8, 'optimizer': 'SGD', 'activation': 'elu', 'data_augmentation': True, 'reg_l2': True, 'skip_connection': True, 'new_fc_1': 10, 'new_fc_2': 13, 'new_fc_3': 26, 'new_fc_4': 11, 'new_fc_5': 9, 'new_fc_6': 7, 'new_fc_7': 24, 'new_fc_8': 2, 'new_fc_9': 16, 'new_fc_10': 31}
{'num_neurons': 16, 'unit_c1': 1, 'unit_c2': 7, 'dr_f': 0.109938733393, 'learning_rate': 0.000344560314, 'batch_size': 16, 'optimizer': 'Adadelta', 'activation': 'elu', 'data_augmentation': True, 'reg_l2': False, 'skip_connection': False, 'new_fc_1': 2, 'new_fc_2': 10, 'new_fc_3': 16, 'new_fc_4': 28, 'new_fc_5': 30, 'new_fc_6': 9, 'new_fc_7': 8, 'new_fc_8': 22, 'new_fc_9': 6, 'new_fc_10': 24}
{'num_neurons': 64, 'unit_c1': 2, 'unit_c2': 8, 'dr_f': 0.3478022758909004, 'learning_rate': 0.0009975668594280293, 'batch_size': 64, 'optimizer': 'Adagrad', 'activation': 'selu', 'data_augmentation': True, 'reg_l2': True, 'skip_connection': False, 'new_fc_1': 19, 'new_fc_2': 17, 'new_fc_3': 14, 'new_fc_4': 23, 'new_fc_5': 7, 'new_fc_6': 13, 'new_fc_7': 18, 'new_fc_8': 11, 'new_fc_9': 26, 'new_fc_10': 10}
{'num_neurons': 16, 'unit_c1': 4, 'unit_c2': 5, 'dr_f': 0.353918346277, 'learning_rate': 0.000974927598, 'batch_size': 16, 'optimizer': 'Adam', 'activation': 'relu', 'data_augmentation': True, 'reg_l2': False, 'skip_connection': False, 'new_fc_1': 26, 'new_fc_2': 14, 'new_fc_3': 32, 'new_fc_4': 10, 'new_fc_5': 32, 'new_fc_6': 21, 'new_fc_7': 32, 'new_fc_8': 11, 'new_fc_9': 29, 'new_fc_10': 23}
{'num_neurons': 4, 'unit_c1': 1, 'unit_c2': 4, 'dr_f': 0.41832044896369014, 'learning_rate': 0.0009011088009687898, 'batch_size': 16, 'optimizer': 'SGD', 'activation': 'relu', 'data_augmentation': False, 'reg_l2': True, 'skip_connection': False, 'new_fc_1': 2, 'new_fc_2': 30, 'new_fc_3': 24, 'new_fc_4': 19, 'new_fc_5': 12, 'new_fc_6': 12, 'new_fc_7': 3, 'new_fc_8': 17, 'new_fc_9': 17, 'new_fc_10': 0}
{'num_neurons': 4, 'unit_c1': 1, 'unit_c2': 3, 'dr_f': 0.2929969664274549, 'learning_rate': 0.0005605525242663599, 'batch_size': 64, 'optimizer': 'Adagrad', 'activation': 'selu', 'data_augmentation': True, 'reg_l2': False, 'skip_connection': False, 'new_fc_1': 25, 'new_fc_2': 31, 'new_fc_3': 16, 'new_fc_4': 25, 'new_fc_5': 7, 'new_fc_6': 16, 'new_fc_7': 24, 'new_fc_8': 5, 'new_fc_9': 27, 'new_fc_10': 27}
{'num_neurons': 8, 'unit_c1': 2, 'unit_c2': 1, 'dr_f': 0.14785255712194983, 'learning_rate': 0.0006428796455666897, 'batch_size': 64, 'optimizer': 'Adagrad', 'activation': 'swish', 'data_augmentation': False, 'reg_l2': True, 'skip_connection': False, 'new_fc_1': 8, 'new_fc_2': 7, 'new_fc_3': 15, 'new_fc_4': 19, 'new_fc_5': 22, 'new_fc_6': 7, 'new_fc_7': 6, 'new_fc_8': 17, 'new_fc_9': 9, 'new_fc_10': 15}
{'num_neurons': 64, 'unit_c1': 1, 'unit_c2': 7, 'dr_f': 0.252630729998, 'learning_rate': 0.000802860907, 'batch_size': 16, 'optimizer': 'SGD', 'activation': 'elu', 'data_augmentation': True, 'reg_l2': False, 'skip_connection': False, 'new_fc_1': 22, 'new_fc_2': 22, 'new_fc_3': 9, 'new_fc_4': 4, 'new_fc_5': 20, 'new_fc_6': 21, 'new_fc_7': 28, 'new_fc_8': 14, 'new_fc_9': 32, 'new_fc_10': 15}
{'num_neurons': 4, 'unit_c1': 2, 'unit_c2': 5, 'dr_f': 0.330528194708, 'learning_rate': 0.00070589672, 'batch_size': 8, 'optimizer': 'Adamax', 'activation': 'relu', 'data_augmentation': True, 'reg_l2': True, 'skip_connection': True, 'new_fc_1': 15, 'new_fc_2': 25, 'new_fc_3': 16, 'new_fc_4': 20, 'new_fc_5': 7, 'new_fc_6': 32, 'new_fc_7': 18, 'new_fc_8': 7, 'new_fc_9': 18, 'new_fc_10': 2}
{'num_neurons': 64, 'unit_c1': 4, 'unit_c2': 2, 'dr_f': 0.040328880168509176, 'learning_rate': 0.00016195480228698017, 'batch_size': 8, 'optimizer': 'Adamax', 'activation': 'selu', 'data_augmentation': True, 'reg_l2': False, 'skip_connection': False, 'new_fc_1': 4, 'new_fc_2': 10, 'new_fc_3': 17, 'new_fc_4': 3, 'new_fc_5': 27, 'new_fc_6': 8, 'new_fc_7': 1, 'new_fc_8': 13, 'new_fc_9': 2, 'new_fc_10': 11}
{'num_neurons': 8, 'unit_c1': 4, 'unit_c2': 2, 'dr_f': 0.318982612094, 'learning_rate': 0.000235050084, 'batch_size': 64, 'optimizer': 'Adam', 'activation': 'elu', 'data_augmentation': True, 'reg_l2': False, 'skip_connection': True, 'new_fc_1': 30, 'new_fc_2': 10, 'new_fc_3': 13, 'new_fc_4': 9, 'new_fc_5': 14, 'new_fc_6': 16, 'new_fc_7': 0, 'new_fc_8': 3, 'new_fc_9': 30, 'new_fc_10': 20}
{'num_neurons': 32, 'unit_c1': 3, 'unit_c2': 5, 'dr_f': 0.275096332627, 'learning_rate': 0.000768729156, 'batch_size': 16, 'optimizer': 'SGD', 'activation': 'relu', 'data_augmentation': False, 'reg_l2': True, 'skip_connection': False, 'new_fc_1': 5, 'new_fc_2': 20, 'new_fc_3': 19, 'new_fc_4': 17, 'new_fc_5': 21, 'new_fc_6': 7, 'new_fc_7': 4, 'new_fc_8': 16, 'new_fc_9': 4, 'new_fc_10': 5}
{'num_neurons': 32, 'unit_c1': 4, 'unit_c2': 8, 'dr_f': 0.225672122741, 'learning_rate': 0.000876946986, 'batch_size': 32, 'optimizer': 'Adamax', 'activation': 'selu', 'data_augmentation': True, 'reg_l2': True, 'skip_connection': True, 'new_fc_1': 18, 'new_fc_2': 22, 'new_fc_3': 17, 'new_fc_4': 22, 'new_fc_5': 9, 'new_fc_6': 1, 'new_fc_7': 15, 'new_fc_8': 4, 'new_fc_9': 20, 'new_fc_10': 16}
{'num_neurons': 8, 'unit_c1': 1, 'unit_c2': 5, 'dr_f': 0.4768538034400479, 'learning_rate': 0.00033016114048646744, 'batch_size': 8, 'optimizer': 'Adagrad', 'activation': 'elu', 'data_augmentation': False, 'reg_l2': False, 'skip_connection': False, 'new_fc_1': 2, 'new_fc_2': 17, 'new_fc_3': 19, 'new_fc_4': 27, 'new_fc_5': 3, 'new_fc_6': 25, 'new_fc_7': 18, 'new_fc_8': 18, 'new_fc_9': 15, 'new_fc_10': 14}
{'num_neurons': 4, 'unit_c1': 1, 'unit_c2': 3, 'dr_f': 0.2929969664274549, 'learning_rate': 0.0005605525242663599, 'batch_size': 64, 'optimizer': 'Adagrad', 'activation': 'selu', 'data_augmentation': True, 'reg_l2': False, 'skip_connection': False, 'new_fc_1': 25, 'new_fc_2': 31, 'new_fc_3': 16, 'new_fc_4': 25, 'new_fc_5': 7, 'new_fc_6': 16, 'new_fc_7': 24, 'new_fc_8': 5, 'new_fc_9': 27, 'new_fc_10': 27}
{'num_neurons': 32, 'unit_c1': 3, 'unit_c2': 7, 'dr_f': 0.08230115132522794, 'learning_rate': 0.00039522863678776257, 'batch_size': 8, 'optimizer': 'SGD', 'activation': 'elu', 'data_augmentation': True, 'reg_l2': True, 'skip_connection': True, 'new_fc_1': 10, 'new_fc_2': 13, 'new_fc_3': 26, 'new_fc_4': 11, 'new_fc_5': 9, 'new_fc_6': 7, 'new_fc_7': 24, 'new_fc_8': 2, 'new_fc_9': 16, 'new_fc_10': 31}
{'num_neurons': 64, 'unit_c1': 2, 'unit_c2': 1, 'dr_f': 0.2801602579459911, 'learning_rate': 0.0007592635152818197, 'batch_size': 32, 'optimizer': 'Adadelta', 'activation': 'swish', 'data_augmentation': True, 'reg_l2': True, 'skip_connection': False, 'new_fc_1': 13, 'new_fc_2': 1, 'new_fc_3': 14, 'new_fc_4': 16, 'new_fc_5': 8, 'new_fc_6': 22, 'new_fc_7': 4, 'new_fc_8': 4, 'new_fc_9': 30, 'new_fc_10': 21}
{'num_neurons': 64, 'unit_c1': 2, 'unit_c2': 1, 'dr_f': 0.2801602579459911, 'learning_rate': 0.0007592635152818197, 'batch_size': 32, 'optimizer': 'Adadelta', 'activation': 'swish', 'data_augmentation': True, 'reg_l2': True, 'skip_connection': False, 'new_fc_1': 13, 'new_fc_2': 1, 'new_fc_3': 14, 'new_fc_4': 16, 'new_fc_5': 8, 'new_fc_6': 22, 'new_fc_7': 4, 'new_fc_8': 4, 'new_fc_9': 30, 'new_fc_10': 21}
{'num_neurons': 64, 'unit_c1': 3, 'unit_c2': 4, 'dr_f': 0.400659293921, 'learning_rate': 0.000351673833, 'batch_size': 64, 'optimizer': 'Adagrad', 'activation': 'elu', 'data_augmentation': True, 'reg_l2': False, 'skip_connection': False, 'new_fc_1': 6, 'new_fc_2': 6, 'new_fc_3': 22, 'new_fc_4': 1, 'new_fc_5': 30, 'new_fc_6': 29, 'new_fc_7': 1, 'new_fc_8': 1, 'new_fc_9': 8, 'new_fc_10': 7}
{'num_neurons': 4, 'unit_c1': 1, 'unit_c2': 7, 'dr_f': 0.39513097409896436, 'learning_rate': 0.0006832552956227299, 'batch_size': 64, 'optimizer': 'Adadelta', 'activation': 'elu', 'data_augmentation': False, 'reg_l2': True, 'skip_connection': False, 'new_fc_1': 23, 'new_fc_2': 20, 'new_fc_3': 6, 'new_fc_4': 17, 'new_fc_5': 17, 'new_fc_6': 16, 'new_fc_7': 7, 'new_fc_8': 20, 'new_fc_9': 21, 'new_fc_10': 21}
{'num_neurons': 4, 'unit_c1': 1, 'unit_c2': 1, 'dr_f': 0.052540866021, 'learning_rate': 0.000598727638, 'batch_size': 32, 'optimizer': 'Adadelta', 'activation': 'swish', 'data_augmentation': False, 'reg_l2': False, 'skip_connection': True, 'new_fc_1': 0, 'new_fc_2': 18, 'new_fc_3': 9, 'new_fc_4': 18, 'new_fc_5': 26, 'new_fc_6': 18, 'new_fc_7': 14, 'new_fc_8': 8, 'new_fc_9': 22, 'new_fc_10': 21}
{'num_neurons': 32, 'unit_c1': 3, 'unit_c2': 3, 'dr_f': 0.30039559446082764, 'learning_rate': 0.0001088496402166689, 'batch_size': 8, 'optimizer': 'SGD', 'activation': 'selu', 'data_augmentation': False, 'reg_l2': False, 'skip_connection': False, 'new_fc_1': 25, 'new_fc_2': 30, 'new_fc_3': 17, 'new_fc_4': 27, 'new_fc_5': 12, 'new_fc_6': 26, 'new_fc_7': 17, 'new_fc_8': 16, 'new_fc_9': 30, 'new_fc_10': 28}
{'num_neurons': 64, 'unit_c1': 1, 'unit_c2': 1, 'dr_f': 0.18740360949123547, 'learning_rate': 0.0005806071681746529, 'batch_size': 16, 'optimizer': 'Adagrad', 'activation': 'selu', 'data_augmentation': True, 'reg_l2': True, 'skip_connection': False, 'new_fc_1': 15, 'new_fc_2': 26, 'new_fc_3': 25, 'new_fc_4': 19, 'new_fc_5': 6, 'new_fc_6': 14, 'new_fc_7': 17, 'new_fc_8': 11, 'new_fc_9': 13, 'new_fc_10': 26}
{'num_neurons': 64, 'unit_c1': 3, 'unit_c2': 7, 'dr_f': 0.27509343336787445, 'learning_rate': 0.0005525142201067212, 'batch_size': 32, 'optimizer': 'Adadelta', 'activation': 'relu', 'data_augmentation': False, 'reg_l2': False, 'skip_connection': True, 'new_fc_1': 15, 'new_fc_2': 4, 'new_fc_3': 32, 'new_fc_4': 32, 'new_fc_5': 12, 'new_fc_6': 2, 'new_fc_7': 2, 'new_fc_8': 16, 'new_fc_9': 4, 'new_fc_10': 9}
{'num_neurons': 16, 'unit_c1': 4, 'unit_c2': 6, 'dr_f': 0.093966037475, 'learning_rate': 0.000191778524, 'batch_size': 16, 'optimizer': 'Adamax', 'activation': 'swish', 'data_augmentation': True, 'reg_l2': False, 'skip_connection': True, 'new_fc_1': 29, 'new_fc_2': 31, 'new_fc_3': 27, 'new_fc_4': 19, 'new_fc_5': 6, 'new_fc_6': 19, 'new_fc_7': 4, 'new_fc_8': 12, 'new_fc_9': 4, 'new_fc_10': 5}
{'num_neurons': 8, 'unit_c1': 2, 'unit_c2': 3, 'dr_f': 0.330449789417, 'learning_rate': 0.000514861021, 'batch_size': 64, 'optimizer': 'Adamax', 'activation': 'swish', 'data_augmentation': True, 'reg_l2': False, 'skip_connection': False, 'new_fc_1': 29, 'new_fc_2': 2, 'new_fc_3': 32, 'new_fc_4': 12, 'new_fc_5': 11, 'new_fc_6': 28, 'new_fc_7': 10, 'new_fc_8': 2, 'new_fc_9': 32, 'new_fc_10': 12}
{'num_neurons': 8, 'unit_c1': 1, 'unit_c2': 5, 'dr_f': 0.47685380344, 'learning_rate': 0.00033016114, 'batch_size': 8, 'optimizer': 'Adagrad', 'activation': 'elu', 'data_augmentation': False, 'reg_l2': False, 'skip_connection': False, 'new_fc_1': 2, 'new_fc_2': 17, 'new_fc_3': 19, 'new_fc_4': 27, 'new_fc_5': 3, 'new_fc_6': 25, 'new_fc_7': 18, 'new_fc_8': 18, 'new_fc_9': 15, 'new_fc_10': 14}
{'num_neurons': 16, 'unit_c1': 1, 'unit_c2': 8, 'dr_f': 0.2585475061963037, 'learning_rate': 0.0007200008998355013, 'batch_size': 8, 'optimizer': 'Adadelta', 'activation': 'relu', 'data_augmentation': False, 'reg_l2': True, 'skip_connection': True, 'new_fc_1': 24, 'new_fc_2': 1, 'new_fc_3': 19, 'new_fc_4': 12, 'new_fc_5': 27, 'new_fc_6': 27, 'new_fc_7': 29, 'new_fc_8': 29, 'new_fc_9': 17, 'new_fc_10': 16}
{'num_neurons': 8, 'unit_c1': 3, 'unit_c2': 2, 'dr_f': 0.275957845866991, 'learning_rate': 0.0003864207163746576, 'batch_size': 8, 'optimizer': 'Adadelta', 'activation': 'relu', 'data_augmentation': True, 'reg_l2': False, 'skip_connection': True, 'new_fc_1': 12, 'new_fc_2': 11, 'new_fc_3': 16, 'new_fc_4': 21, 'new_fc_5': 19, 'new_fc_6': 27, 'new_fc_7': 19, 'new_fc_8': 6, 'new_fc_9': 16, 'new_fc_10': 18}
{'num_neurons': 32, 'unit_c1': 3, 'unit_c2': 5, 'dr_f': 0.3267719123226611, 'learning_rate': 0.0006497934617487837, 'batch_size': 32, 'optimizer': 'SGD', 'activation': 'relu', 'data_augmentation': False, 'reg_l2': False, 'skip_connection': False, 'new_fc_1': 17, 'new_fc_2': 24, 'new_fc_3': 6, 'new_fc_4': 4, 'new_fc_5': 29, 'new_fc_6': 26, 'new_fc_7': 28, 'new_fc_8': 12, 'new_fc_9': 28, 'new_fc_10': 3}
{'num_neurons': 4, 'unit_c1': 4, 'unit_c2': 8, 'dr_f': 0.234911544577, 'learning_rate': 0.000610651258, 'batch_size': 16, 'optimizer': 'Adadelta', 'activation': 'selu', 'data_augmentation': False, 'reg_l2': False, 'skip_connection': False, 'new_fc_1': 23, 'new_fc_2': 12, 'new_fc_3': 17, 'new_fc_4': 27, 'new_fc_5': 14, 'new_fc_6': 0, 'new_fc_7': 20, 'new_fc_8': 17, 'new_fc_9': 10, 'new_fc_10': 15}
{'num_neurons': 64, 'unit_c1': 1, 'unit_c2': 1, 'dr_f': 0.46108046104736067, 'learning_rate': 0.000422309239347784, 'batch_size': 8, 'optimizer': 'Adam', 'activation': 'selu', 'data_augmentation': False, 'reg_l2': False, 'skip_connection': True, 'new_fc_1': 16, 'new_fc_2': 12, 'new_fc_3': 16, 'new_fc_4': 2, 'new_fc_5': 4, 'new_fc_6': 20, 'new_fc_7': 2, 'new_fc_8': 28, 'new_fc_9': 29, 'new_fc_10': 23}
{'num_neurons': 32, 'unit_c1': 1, 'unit_c2': 4, 'dr_f': 0.103705969594, 'learning_rate': 0.000810153362, 'batch_size': 16, 'optimizer': 'SGD', 'activation': 'elu', 'data_augmentation': True, 'reg_l2': False, 'skip_connection': True, 'new_fc_1': 19, 'new_fc_2': 27, 'new_fc_3': 5, 'new_fc_4': 4, 'new_fc_5': 29, 'new_fc_6': 14, 'new_fc_7': 13, 'new_fc_8': 10, 'new_fc_9': 10, 'new_fc_10': 27}
{'num_neurons': 32, 'unit_c1': 4, 'unit_c2': 3, 'dr_f': 0.32776995547394383, 'learning_rate': 0.0008922708527803006, 'batch_size': 32, 'optimizer': 'Adagrad', 'activation': 'swish', 'data_augmentation': True, 'reg_l2': False, 'skip_connection': False, 'new_fc_1': 5, 'new_fc_2': 9, 'new_fc_3': 6, 'new_fc_4': 16, 'new_fc_5': 4, 'new_fc_6': 10, 'new_fc_7': 4, 'new_fc_8': 26, 'new_fc_9': 15, 'new_fc_10': 1}
{'num_neurons': 32, 'unit_c1': 4, 'unit_c2': 3, 'dr_f': 0.091133264575, 'learning_rate': 0.000529278198, 'batch_size': 64, 'optimizer': 'Adadelta', 'activation': 'relu', 'data_augmentation': True, 'reg_l2': False, 'skip_connection': False, 'new_fc_1': 21, 'new_fc_2': 23, 'new_fc_3': 18, 'new_fc_4': 18, 'new_fc_5': 14, 'new_fc_6': 8, 'new_fc_7': 4, 'new_fc_8': 21, 'new_fc_9': 21, 'new_fc_10': 1}
{'num_neurons': 16, 'unit_c1': 3, 'unit_c2': 5, 'dr_f': 0.444065195249, 'learning_rate': 0.000985187182, 'batch_size': 16, 'optimizer': 'Adadelta', 'activation': 'swish', 'data_augmentation': False, 'reg_l2': True, 'skip_connection': False, 'new_fc_1': 14, 'new_fc_2': 11, 'new_fc_3': 20, 'new_fc_4': 1, 'new_fc_5': 19, 'new_fc_6': 21, 'new_fc_7': 6, 'new_fc_8': 7, 'new_fc_9': 24, 'new_fc_10': 30}
{'num_neurons': 32, 'unit_c1': 3, 'unit_c2': 4, 'dr_f': 0.4155546425820763, 'learning_rate': 0.0001351862601089262, 'batch_size': 16, 'optimizer': 'Adagrad', 'activation': 'elu', 'data_augmentation': True, 'reg_l2': False, 'skip_connection': False, 'new_fc_1': 29, 'new_fc_2': 6, 'new_fc_3': 23, 'new_fc_4': 20, 'new_fc_5': 1, 'new_fc_6': 3, 'new_fc_7': 21, 'new_fc_8': 4, 'new_fc_9': 27, 'new_fc_10': 26}
{'num_neurons': 32, 'unit_c1': 3, 'unit_c2': 3, 'dr_f': 0.30039559446082764, 'learning_rate': 0.0001088496402166689, 'batch_size': 8, 'optimizer': 'SGD', 'activation': 'selu', 'data_augmentation': False, 'reg_l2': False, 'skip_connection': False, 'new_fc_1': 25, 'new_fc_2': 30, 'new_fc_3': 17, 'new_fc_4': 27, 'new_fc_5': 12, 'new_fc_6': 26, 'new_fc_7': 17, 'new_fc_8': 16, 'new_fc_9': 30, 'new_fc_10': 28}
{'num_neurons': 64, 'unit_c1': 4, 'unit_c2': 4, 'dr_f': 0.223620516626, 'learning_rate': 0.000822808946, 'batch_size': 8, 'optimizer': 'SGD', 'activation': 'relu', 'data_augmentation': True, 'reg_l2': False, 'skip_connection': True, 'new_fc_1': 6, 'new_fc_2': 2, 'new_fc_3': 19, 'new_fc_4': 16, 'new_fc_5': 7, 'new_fc_6': 23, 'new_fc_7': 26, 'new_fc_8': 6, 'new_fc_9': 10, 'new_fc_10': 11}
{'num_neurons': 32, 'unit_c1': 2, 'unit_c2': 4, 'dr_f': 0.4797550544774175, 'learning_rate': 0.00021467827462702462, 'batch_size': 8, 'optimizer': 'Adadelta', 'activation': 'selu', 'data_augmentation': False, 'reg_l2': False, 'skip_connection': False, 'new_fc_1': 31, 'new_fc_2': 22, 'new_fc_3': 18, 'new_fc_4': 31, 'new_fc_5': 18, 'new_fc_6': 4, 'new_fc_7': 19, 'new_fc_8': 19, 'new_fc_9': 7, 'new_fc_10': 2}
{'num_neurons': 32, 'unit_c1': 1, 'unit_c2': 1, 'dr_f': 0.2280102937, 'learning_rate': 0.000457238832, 'batch_size': 8, 'optimizer': 'Adam', 'activation': 'selu', 'data_augmentation': True, 'reg_l2': True, 'skip_connection': False, 'new_fc_1': 27, 'new_fc_2': 27, 'new_fc_3': 1, 'new_fc_4': 9, 'new_fc_5': 28, 'new_fc_6': 30, 'new_fc_7': 11, 'new_fc_8': 32, 'new_fc_9': 18, 'new_fc_10': 26}
{'num_neurons': 64, 'unit_c1': 2, 'unit_c2': 6, 'dr_f': 0.2696605740702911, 'learning_rate': 0.00010396276732279588, 'batch_size': 16, 'optimizer': 'Adadelta', 'activation': 'elu', 'data_augmentation': False, 'reg_l2': False, 'skip_connection': False, 'new_fc_1': 31, 'new_fc_2': 3, 'new_fc_3': 21, 'new_fc_4': 4, 'new_fc_5': 5, 'new_fc_6': 3, 'new_fc_7': 13, 'new_fc_8': 15, 'new_fc_9': 25, 'new_fc_10': 30}
{'num_neurons': 16, 'unit_c1': 4, 'unit_c2': 6, 'dr_f': 0.18054897514616086, 'learning_rate': 0.00023811959496961347, 'batch_size': 64, 'optimizer': 'SGD', 'activation': 'elu', 'data_augmentation': False, 'reg_l2': True, 'skip_connection': False, 'new_fc_1': 27, 'new_fc_2': 11, 'new_fc_3': 23, 'new_fc_4': 2, 'new_fc_5': 19, 'new_fc_6': 8, 'new_fc_7': 15, 'new_fc_8': 23, 'new_fc_9': 20, 'new_fc_10': 20}
{'num_neurons': 4, 'unit_c1': 1, 'unit_c2': 8, 'dr_f': 0.41164519069205197, 'learning_rate': 0.000122295421664123, 'batch_size': 16, 'optimizer': 'SGD', 'activation': 'selu', 'data_augmentation': False, 'reg_l2': True, 'skip_connection': False, 'new_fc_1': 8, 'new_fc_2': 1, 'new_fc_3': 31, 'new_fc_4': 2, 'new_fc_5': 15, 'new_fc_6': 26, 'new_fc_7': 8, 'new_fc_8': 17, 'new_fc_9': 6, 'new_fc_10': 2}
{'num_neurons': 64, 'unit_c1': 1, 'unit_c2': 1, 'dr_f': 0.46108046104736067, 'learning_rate': 0.000422309239347784, 'batch_size': 8, 'optimizer': 'Adam', 'activation': 'selu', 'data_augmentation': False, 'reg_l2': False, 'skip_connection': True, 'new_fc_1': 16, 'new_fc_2': 12, 'new_fc_3': 16, 'new_fc_4': 2, 'new_fc_5': 4, 'new_fc_6': 20, 'new_fc_7': 2, 'new_fc_8': 28, 'new_fc_9': 29, 'new_fc_10': 23}
{'num_neurons': 8, 'unit_c1': 3, 'unit_c2': 6, 'dr_f': 0.077337054662, 'learning_rate': 0.000981031858, 'batch_size': 32, 'optimizer': 'SGD', 'activation': 'relu', 'data_augmentation': True, 'reg_l2': False, 'skip_connection': False, 'new_fc_1': 10, 'new_fc_2': 15, 'new_fc_3': 6, 'new_fc_4': 17, 'new_fc_5': 12, 'new_fc_6': 11, 'new_fc_7': 21, 'new_fc_8': 31, 'new_fc_9': 27, 'new_fc_10': 0}
{'num_neurons': 16, 'unit_c1': 1, 'unit_c2': 8, 'dr_f': 0.2585475061963037, 'learning_rate': 0.0007200008998355013, 'batch_size': 8, 'optimizer': 'Adadelta', 'activation': 'relu', 'data_augmentation': False, 'reg_l2': True, 'skip_connection': True, 'new_fc_1': 24, 'new_fc_2': 1, 'new_fc_3': 19, 'new_fc_4': 12, 'new_fc_5': 27, 'new_fc_6': 27, 'new_fc_7': 29, 'new_fc_8': 29, 'new_fc_9': 17, 'new_fc_10': 16}
{'num_neurons': 8, 'unit_c1': 2, 'unit_c2': 1, 'dr_f': 0.09441154812432771, 'learning_rate': 0.00036354442374684945, 'batch_size': 64, 'optimizer': 'Adagrad', 'activation': 'swish', 'data_augmentation': True, 'reg_l2': True, 'skip_connection': True, 'new_fc_1': 4, 'new_fc_2': 23, 'new_fc_3': 17, 'new_fc_4': 5, 'new_fc_5': 15, 'new_fc_6': 25, 'new_fc_7': 32, 'new_fc_8': 17, 'new_fc_9': 24, 'new_fc_10': 14}
{'num_neurons': 8, 'unit_c1': 3, 'unit_c2': 7, 'dr_f': 0.143734299836, 'learning_rate': 0.000155628442, 'batch_size': 8, 'optimizer': 'Adam', 'activation': 'relu', 'data_augmentation': True, 'reg_l2': True, 'skip_connection': True, 'new_fc_1': 28, 'new_fc_2': 13, 'new_fc_3': 9, 'new_fc_4': 16, 'new_fc_5': 32, 'new_fc_6': 14, 'new_fc_7': 18, 'new_fc_8': 22, 'new_fc_9': 32, 'new_fc_10': 28}
{'num_neurons': 16, 'unit_c1': 2, 'unit_c2': 5, 'dr_f': 0.32859676849817165, 'learning_rate': 0.000151507423120686, 'batch_size': 64, 'optimizer': 'Adadelta', 'activation': 'elu', 'data_augmentation': True, 'reg_l2': True, 'skip_connection': True, 'new_fc_1': 9, 'new_fc_2': 2, 'new_fc_3': 26, 'new_fc_4': 13, 'new_fc_5': 20, 'new_fc_6': 0, 'new_fc_7': 4, 'new_fc_8': 28, 'new_fc_9': 24, 'new_fc_10': 1}
{'num_neurons': 4, 'unit_c1': 4, 'unit_c2': 5, 'dr_f': 0.3032879329307856, 'learning_rate': 0.0009975363237775495, 'batch_size': 16, 'optimizer': 'Adam', 'activation': 'elu', 'data_augmentation': True, 'reg_l2': True, 'skip_connection': True, 'new_fc_1': 26, 'new_fc_2': 24, 'new_fc_3': 2, 'new_fc_4': 3, 'new_fc_5': 18, 'new_fc_6': 28, 'new_fc_7': 1, 'new_fc_8': 25, 'new_fc_9': 30, 'new_fc_10': 23}
